Date Time,Open,High,Low,Close,Volume
2023-12-30 08:10:00,5.51066755072942,5.54410968966099,5.51066755072942,5.54410968966099,1637.0569636704
2023-12-30 08:15:00,5.50920512890258,5.51066755072942,5.50920512890258,5.51066755072942,495.960079565648
2023-12-30 08:20:00,5.50249379679386,5.5450917946917,5.50249379679386,5.50920512890258,2231.756804283629
2023-12-30 08:30:00,5.53007507301296,5.53365722371832,5.50249379679386,5.50249379679386,3762.237392255935
2023-12-30 08:40:00,5.53058870319068,5.532806146371,5.49981098381566,5.53007507301296,1073.735857187535
2023-12-30 08:45:00,5.51684694970782,5.53058870319068,5.51684694970782,5.53058870319068,1585.3836478587
2023-12-30 08:50:00,5.48223133101313,5.52345957303306,5.48223133101313,5.51684694970782,1481.483936374328
2023-12-30 08:55:00,5.51679130031236,5.51679130031236,5.48223133101313,5.48223133101313,934.08523906472
2023-12-30 09:00:00,5.51700597467806,5.51700597467806,5.51679130031236,5.51679130031236,250.612878878815
2023-12-30 09:05:00,5.48186971131182,5.51700597467806,5.48186971131182,5.51700597467806,299.798237866959
2023-12-30 09:10:00,5.52259344683198,5.52259344683198,5.48186971131182,5.48186971131182,1849.800078259452
2023-12-30 09:15:00,5.49456436158183,5.52259344683198,5.49456436158183,5.52259344683198,11710.665535983
2023-12-30 09:25:00,5.43443512416375,5.49456436158183,5.43443512416375,5.49456436158183,6894.41213060474
2023-12-30 09:40:00,5.4706230539293,5.4706230539293,5.43443512416375,5.43443512416375,45726.13736727428
2023-12-30 09:45:00,5.42784648670785,5.4706230539293,5.42784648670785,5.4706230539293,968.106625960629
2023-12-30 09:50:00,5.45573150295281,5.45573150295281,5.42784648670785,5.42784648670785,13461.10090031965
2023-12-30 10:00:00,5.45648407170132,5.45648407170132,5.45573150295281,5.45573150295281,695.855829570232
2023-12-30 10:05:00,5.38937322388253,5.45648407170132,5.38937322388253,5.45648407170132,558.452376919183
2023-12-30 10:10:00,5.41343063809087,5.45629595819335,5.38937322388253,5.38937322388253,53807.96358692573
2023-12-30 10:15:00,5.42502978772727,5.42502978772727,5.38919968939205,5.41343063809087,26612.0372677607
2023-12-30 10:20:00,5.42932119912217,5.42932119912217,5.39122019601461,5.42502978772727,4904.69370403217
